beat,population,square_mileage,households,85,80-84,75-79,70-74,67-69,65-66,62-64,60-61,55-59,50-54,45-49,40-44,35-39,30-34,25-29,22-24,21,20,18-19,15-17,10-14,5-9,0-4,<=21,22-29,30-39,40-49,50-59,60-64,65,med_income,pop_food_stamps,percent_on_fs,bachelors,high_school,no_high_school,percent_bachelors,percent_high_school,percent_no_high_school,se_35+,se_25-34,se_20-24,se_18-19,se_15-17,se_10-14,se_5-9,se_0-4,total_se,percent_se,percent_se_0-4,percent_se_5-9,percent_se_10-14,percent_se_15-17,percent_se_18-19,percent_se_20-24,percent_se_25-34,youngPop,percent_se_35+
611,7932.649320728100,0.5662488323,2867.2525714980000,57.5020950676,179.09955911970000,184.5174034739,369.32728603190000,273.8332760041,130.2375691128,301.1103806079,186.93152537560000,460.3763321037,717.1290350098,482.46277213960000,630.163959296,298.25552468670000,510.53965263160000,639.8782563546,237.4925286218,107.7935877457,128.8703387067,160.33695821540000,303.1669000049,520.9700165051,644.2719139021,408.35832697170000,2273.7680420516000,877.3707849764,808.7951773183,1112.6267314356,1177.5053671135,488.04190598350000,1194.51718881,34788.9174089895,966.9654269609,33.724459315968400,1072.4516532643,3480.8788147762000,868.0341589732000,19.78186222586380,64.20640495004310,16.011287863546800,183.828684381,253.8470732873,172.7881264247,139.6728126992,280.6568639782,520.9673832989,644.1916103268000,250.5508322641,2446.5033866602,30.8409370910606,61.35563198187550,99.9875357634615,99.99949455705390,92.57503506275380,87.11205092936880,36.44116294855900,22.065639912629800,4270.970841068500,5.020339317123470
612,8845.575894592100,0.5683184652000000,3589.4356178021000,175.4052847075,263.21968784170000,368.76147408020000,288.4425213189,138.0108681161,222.2383061087,272.20571750980000,227.794709318,541.2267574575,467.42201926950000,340.1887346777,547.1085552564,473.0536427229,629.6518508718,602.0019657293,301.00583027650000,204.3611587273,175.578337576,213.0629469939,403.8352210824,558.5008768577,613.0867759357,819.4010337862,2987.8263509592000,903.0077960058,1102.7054935947000,887.2972899341,1008.6487767270000,500.00042682780000,1456.0781421731000,24110.8674811866,1254.7644604164,34.957151876280900,1188.0655172464,3445.9157001874,922.7508847286,21.38060667420600,62.013219934989400,16.605964434001900,147.4270241797,281.2354954535,199.1542607369,129.0579332417,403.7859940258,548.1960273639,542.4425796841,308.5457855937,2559.8451002793,28.939270102744900,37.65503982439530,88.47729244464910,98.15490898568,99.98781011312780,60.572678197957600,29.24673288194760,22.83397263604510,4325.089896755300,3.2613091656571600
613,7359.304326134600,0.5635460551,2944.2085644821000,255.1731970123,165.0403832727,271.1477473714,324.0788097956,161.2636748447,111.6352555973,181.69664011490000,149.6270737044,817.1355778235000,811.9723038013000,520.5896174097,376.8551836541,393.3007261707,505.6583599911,433.4529384576,224.9392410454,154.2403478251,88.6202944696,159.22375867190000,299.7796780623,363.594557815,312.11771241400000,278.16592224880000,1655.7422715067,658.392179503,898.9590861618,897.4448010638,1629.1078816248,331.3237138193,1288.3390678940000,36421.6498440981,902.1142679874,30.64029766335820,1176.0690306605,3202.261847882,1100.2966316103,21.466508476269100,58.450124362330900,20.083452886781400,132.38096067290000,139.24336984550000,142.1173711754,140.9359740978,284.906315497,342.770883234,277.39997874880000,142.16388704,1601.9187403114,21.767257736884400,51.10758567789060,88.87671789060480,94.2728310604706,95.03856877109290,88.51441221671940,30.37995011043600,14.827142435142000,4539.511515133800,4.694705233535060
614,9359.4152677674,0.9335337801000000,3591.7614279086000,171.6578743147,245.3566636765,345.2894364046,526.6051013243,246.1416300754,243.11364932040000,235.2209853308,287.641083474,953.6804390837,722.1351348519,473.11307882670000,382.9246727825,507.2607382814,557.5750150581,487.99973446660000,348.2382582065,172.5565750172,101.38999484790000,338.0100213376,464.7326254741,627.6909018332,583.4045778465,337.5988135344,2625.3835098909000,836.2379926731,1064.8357533395000,856.0377516092,1675.8155739356,522.8620688048000,1778.1643551159000,42260.476583701,1024.7294665773,28.52999808436540,1488.2503664985000,3948.2962692714,949.1686050642000,23.305645047485600,61.82937593386690,14.863753503981200,219.6404138728,132.0433901391,184.30427903240000,295.3786277357,461.2292841542,625.0421997992,538.7581723935,202.2447979305,2658.6411650574,28.406060517620300,59.906844995440700,92.3472651486895,99.57802446614020,99.24615980719540,87.38753560228910,29.622110780751900,12.628785287625300,5340.2187501453,5.464784140556210
621,7119.6630737109,0.5690809615,2523.3408826622,146.1489465862,140.82488812400000,106.5033409924,126.5633351888,159.04305891180000,189.85214996440000,55.3177986044,182.352559285,426.8472427689,335.7577662893,578.3435878102,338.1345681044,523.9878867355000,503.7943342443,709.3509596516000,389.98315650810000,145.0431815179,179.8385971528,207.2351476962,319.5505602548,390.4392093588,392.043214892,572.7341878513,2206.8840987238,1099.3341161597,1027.7822209798,916.4781559146000,762.6050090582,237.6703578894,868.9357197676,25675.7958779037,995.3065542632,39.44399906892970,965.6304160557,2788.0564515019,769.1355634859,21.35029868273910,61.64453500444580,17.005754722408800,121.6901291811,184.9672530036,219.31157788370000,141.2044926295,305.4309246029,361.44102657940000,353.9498309373,420.3698475844,2108.3650824019,29.61327046762880,73.39702369811060,90.28337119284310,92.57293271671610,95.581407949765,68.13732815077350,30.678743227047000,15.24691674890770,3309.6505245831000,3.193956125130290
622,3506.7352452526,0.7440125957000000,1316.2749502629,80.30282221660000,72.92348295940000,147.8834594168,71.0375004454,73.9640623006,83.5993926023,98.6949353282,103.4470850734,323.7465862562,232.7177653758,157.3368646042,310.2701815162,217.32431857580000,195.88727937130000,179.2650709473,59.521583282600000,51.9912608633,87.43218342680000,57.1007739216,202.640751151,321.2158149915,171.0370785936,207.39150111880000,1098.8093640666,238.7866542299,413.2115979471,467.6070461204,556.464351632,202.1420204016,529.7107199411,32196.855677787400,415.16323443700000,31.540768465895300,657.3334294398,1250.3244728772,440.7429046794,27.990641561448800,53.241448842239800,18.767760946140500,85.7929504306,79.7314738207,42.6990897696,53.042523898600000,191.957488847,309.2841664837,159.444314907,161.8116099691,1083.7636181263000,30.90520219892540,78.02229555993690,93.22207571485390,96.28547289674520,94.72797932137590,92.89282833789250,21.462757974182900,21.253091911322900,1973.2519475848000,5.594645247266680
623,5823.0541144777,0.7486079977,2381.4786235072,135.7005800968,142.2463004988,229.6197173819,164.7201981217,182.88186190210000,212.5632764491,194.1532818396,231.31565105350000,543.8933495839,434.396799099,427.5520342118,319.41807400650000,403.12094735530000,232.57348415080000,212.8476543122,216.8121318742,159.739200289,34.7428949989,92.548135032,245.0727570406,320.83888460420000,316.5758963887,369.7524053693,1539.2701737227,429.65978618640000,635.6944315061,746.9701082183000,978.2901486829,425.4689328931,1067.7319344504,43103.9313827213,593.9158816494,24.938954974735000,1248.6571680359,2355.0126321384,463.33341916300000,30.70238070766270,57.90580173179220,11.392589890867900,151.0225718841,39.9435240201,218.3967473912,38.0572722785,245.0727570406,309.2646398806,305.3855761432,338.0115876471,1645.1546762854,28.252436675714500,91.41565619012050,96.46520143411040,96.39250562229130,100.0,41.12159825299680,53.099881536904000,8.967586082225870,3621.550670417800,6.859974363955210
624,7480.696752370300,0.6020453115,3289.6866886285000,182.7599305871,172.89612741760000,239.43036840170000,212.3077278293,162.2888141008,114.1027474174,318.33313414100000,159.172595346,515.3434382783,697.6696613677000,392.6066510184,353.16647848340000,503.88894324850000,303.8682104837,668.0188878262000,288.25428226100000,164.5303475741,214.776998547,89.5583772195,244.1028535614,410.8634904392,402.7915197262,669.9484896986,2196.572076766,956.2731700872,807.7571537322,745.7731295018,1213.0130996460000,477.50572948700000,1083.7857157539,25555.5566771856,1523.7092484756,46.31776192373040,958.168193054,3179.671194382,858.0143381879,19.179204375091500,63.645990468822500,17.174471526145900,170.224349572,137.8993108149,200.951996949,87.4888743157,216.2591806982,406.3898786992,363.88618060970000,346.46540491440000,1929.5651765731,25.793923219273700,51.71523038588680,90.3410729344684,98.91116834566690,88.5934668698183,97.68921348504580,30.1023888140525,14.18881998276400,4023.9832950334000,4.924456472106400
631,9395.2090423392,0.4553668892,4119.8125414555,186.1377569355,152.42675869160000,216.2635154529,220.57577442530000,150.6600273654,127.12855104050000,357.98506465940000,268.60836465380000,595.4908053121,798.0205252685,558.6563283459,428.1339975763,581.8889983446000,558.7237197114,610.5153771696,411.8964487057,141.0482719466,213.422456269,145.8015206229,400.25703620450000,630.3483403502000,755.0928977505,886.1230859539,3172.0936090976,1022.4118258753,1140.612718056,986.7903259222000,1393.5113305806000,626.5934293132000,1053.1923839112,31531.972676955500,1708.8062069563,41.47776603332030,1507.3300468393,3501.7738666893,802.1116748895,25.93827647607880,60.258852333869900,13.80281274933850,224.2963648211,196.2136319991,201.516314305,133.9173600542,363.30385644530000,614.8202505938,713.6685624743,494.3505131704,2942.0868538632,31.314756708496700,55.788018730855900,94.51400809097700,97.5365859220359,90.76763768861770,91.84908324828990,26.29500849899970,16.781309530489400,4641.979887654900,4.718820774715990
632,9427.1104087627,0.9565312139,4359.4241835663,331.3670298782,251.9388536446,443.6937423568,398.92503265950000,179.9106889712,182.7701153745,474.8721972919,218.63475771720000,817.2513589186,794.3444801254,628.377253631,493.9453435679,565.6160831873,715.0358739146000,436.25813687,456.12305909600000,79.2256346251,89.91161738060000,181.5709579123,326.8190017294,402.26241842260000,397.6888746179,560.6051215458,2038.0836262337000,892.381195966,1280.6519571019,1122.3225971989,1611.595839044,693.5069550091,1788.6054628848000,38250.6572981674,1261.330429553,28.933418186462100,2392.3191318052,3829.0150245925,711.6067949965,34.5067410026081,55.22960042919030,10.264195543222300,315.4026628823,261.06025756460000,136.3319205518,167.4634886824,326.8190017294,401.7618343357,382.3041904864,382.0719961733,2373.2153524059000,25.174366794303600,68.15349726377510,96.1314773649925,99.87555782892600,100.0,92.23032725491600,21.804025960257300,22.6753770209131,5781.6097126484,8.65183384050603
633,6189.9060640525,0.64575269,2390.0023816922,220.2556888607,149.9618222657,149.9617247845,238.3557168186,165.8555855239,129.02352909320000,272.6858901102,164.211917833,459.60801084740000,378.76998454430000,320.4281452387,292.8560204949,525.5957272919000,386.9341690224,317.7466265335,159.7488417117,71.96324208110000,111.28687566050000,149.7179544715,288.6802789116,454.8493579064,425.5624981216,355.8224364673,1857.8826436200000,477.49546824520000,912.5298963143,613.2841657336,838.3779953917,436.89780794320000,1053.4140673466,37218.3769631799,815.283507531,34.11224665616240,1514.6406757061,2182.4985751704000,475.1113083873,36.302516699907200,52.30956242193300,11.387345186015200,218.72735783150000,35.2501795641,157.2371955454,85.01552670690000,274.7960154301,434.0212584343,421.5757498976,174.5468062804,1801.1700896903,29.098504420777600,49.05446885624950,99.06318149705460,95.42087965827450,95.19043575340610,56.78378856230190,45.84188704129530,5.0022903684060600,3467.5937831649000,8.03461672516809
634,4818.0542723593,0.6843472584,1810.3173724377,145.01164980390000,88.4957841284,142.0502793561,134.2731598902,100.1463543768,89.6025172832,207.3263397667,172.2388140871,332.0374338453,457.5123992205,337.6762378598,322.2793967571,177.17050517640000,365.6568842222,231.2619123322,191.4226140454,73.5527972494,69.8849302241,52.2041242746,251.7698871995,467.4468615543,220.5687794189,188.4838219927,1323.9112019135,422.68452637760000,542.8273893986,659.9556346169000,789.5498330658000,379.5651538538,699.5797448386,46076.5587000888,587.3314625456,32.4435632938065,1076.1508133585,1782.5205727878,444.06828196380000,32.583769276416,53.971282048210300,13.445530368858000,102.7949940734,105.02107118140000,132.0757669854,51.798082562,251.7698871995,456.01721608580000,214.8556414173,98.61689237960000,1412.9495518844000,29.326144373058500,52.32114424304250,97.40981565176560,97.55487812443630,100.0,99.22220376600100,39.442045118366300,17.593862312196200,2705.8016598460000,4.866605133516090
711,3918.2475694626,0.7217640423,1334.4128694534,24.4477472233,77.305230873,90.08471057700000,132.55305019120000,79.7289358647,14.1197048754,79.1845033723,91.69666764450000,198.40734566580000,283.911183631,193.475751429,267.6565106035,168.27146900030000,248.5464622018,351.1329998233,175.4186670729,109.31238068440000,46.5491714914,155.7837173575,103.0280773472,349.79092114080000,273.511311483,404.30688560700000,1442.2824651113,526.5516668962,416.8179312021,461.1322620325,482.31852929680000,170.8811710168,418.2393796046,22100.915444861500,687.1105084151000,51.49159785131220,275.9253253602,1528.6680270715000,495.9289170336,11.993903747782000,66.44804044381520,21.557005283505400,32.2918171835,65.0653321268,106.05755306210000,70.0705975817,103.0280773472,348.66825560120000,252.5123936136,213.9106981855,1191.6047247016,30.41167520879830,52.90800275744710,92.32246821692960,99.67904668996590,100.0,44.9794104096891,32.01445389725490,10.850018426023200,1700.8669752533000,1.4563046717298000
712,4662.562945863500,0.4882155032,1393.6293094627,74.3410059222,74.6175799195,50.0946016233,145.3633240799,100.0389374016,80.1350992565,103.8290088063,121.4082594367,269.1498288016,344.2306805152,171.4023924213,290.126873988,203.40784851530000,278.4089575786,317.093582571,266.2002602507,75.8928985071,80.13439608510000,174.5965808485,252.5404371758,313.3367034084,422.906933228,453.27355763560000,1772.6815068885000,583.2938428217000,481.81680609390000,461.5292664093,613.3805093168,225.23726824300000,524.5905482030000,25348.9735087012,872.8515619271000,62.63154455782930,333.004775992,1535.5708372292000,755.0723676625,12.692272929057500,58.52734126696880,28.77912048862720,56.1063304844,40.4785708823,87.7364096894,92.1500927637,216.3259534825,313.3358940304,388.4025226929,184.87765926970000,1379.4134332953,29.584875299519100,40.787214730564200,91.84113387034550,99.9997416906506,85.65992674349810,52.778864463365400,20.779413537338800,6.797380053514320,2028.1786385747000,2.1297701451214000
713,5002.7269593797,0.48788871900000000,1621.057864345,84.7268205915,98.06582917870000,109.5537189151,224.8084305526,91.1931064969,78.7145685377,130.7756699116,67.2446323206,299.1167527331,201.032258486,364.4628548287,298.3607656697,244.629432662,396.1430287323,401.6984443987,219.6601220593,81.7065316919,72.65608024940000,114.97448287740000,172.45292602580000,536.8807592435000,352.70684413200000,361.12421708630000,1692.5018413063000,621.358566458,640.7724613943000,662.8236204984,500.1490112191,198.0203022322,687.0624742725,29756.9998642827,736.8795381446,45.456707891321400,538.2519136826,1856.9497212791,695.3246790530000,17.415971331351500,60.08447399339630,22.498303059465200,88.06696155690000,74.18581371,114.16957512020000,85.26583969890000,172.45292602580000,536.8807592435000,337.1730894417,179.59302080610000,1587.7879856031,31.73844981937560,49.73164698150990,95.59584540285060,100.0,100.0,74.16066379687140,30.524768882101400,9.298315042319090,2292.7235228831000,3.249699257605
714,2916.1875249677,0.3820038501,920.8100487492,65.5237754533,86.6675781511,52.6870622062,97.37803048240000,72.01772079850000,76.9852969915,130.66396268310000,23.3487923197,160.1735955535,204.08003448170000,206.07698368030000,103.80649565450000,252.8045756748,219.41053336140000,259.5196333839,51.5883351034,60.484951331800000,41.6334058088,80.2075635577,135.6812853152,240.6779924366,140.70944520790000,154.0770310566,853.4716747146000,311.1079684873,472.2151090362,309.8834793348,364.2536300352,154.0127550028,451.259464083,24349.7694973242,430.2619196543,46.72645788767780,251.0042823054,1356.5070917376,403.6326926614,12.480774113754600,67.45007870058540,20.069970184429400,19.0064823595,40.5637076931,9.5549935835,49.667099451700000,135.6812853152,240.6779924366,140.6792843012,96.4798502738,732.3106954146,25.111920586201400,62.61793183070760,99.97856511575650,100.0,100.0,61.92321178783880,6.216380981208050,8.469649754736000,1532.1973484044000,1.373310496082900
715,3426.8386427875,0.3613211373,1068.3515955227,19.1571047961,27.230539278400000,42.2206732567,186.111583156,107.9109281201,89.4512554864,100.9095199419,56.9636609976,165.98010431380000,229.7538976587,198.257242507,170.6053669402,190.54923045150000,257.4264470943,317.3896101647,184.5140958536,89.16312107450000,54.344995234800000,71.29813526310000,114.2444045348,241.2738106142,280.0346053553,232.01832935850000,1082.3774014352,501.9037060183,447.9756775458,368.86260944720000,395.7340019725,157.8731809395,472.08208409370000,26543.037880325300,521.5736874547,48.82041545503710,333.9955767006,1374.830875528,451.0907013717,15.463136558533000,63.651135093427100,20.884339800247700,23.6277950869,73.9153399387,96.4659354099,27.6741209157,114.2444045348,241.00369004640000,232.7937107461,77.9863673773,887.7113640558,25.90467356623790,33.61215796739940,83.13033685631030,99.88804397497090,100.0,38.81464895761810,29.40835462751950,12.858955313664000,1585.1310882397000,1.282928716264150
722,3172.6667077406,0.4742114412,1442.7506196621,52.3104806837,64.8492137663,61.0319354972,103.7994303502,77.1676510935,104.128162957,95.3488908507,86.9792275929,235.3926999089,199.8403305248,77.6488887563,159.6937388746,128.9452493804,275.4873994341,244.38668165780000,71.9595880592,86.53006111710000,10.1813174123,69.1899686349,159.4133081026,219.0562621027,214.4675148216,374.8790994993,1133.7175316905,316.346269717,404.4326488145,237.34262763090000,435.23303043370000,182.3281184436,463.2868743479,16816.7901884043,759.9541828645,52.673980694077600,311.79037201470000,1235.9231607733,419.29645466020000,15.851145014609100,62.83323350153990,21.316658574104300,72.85660326060000,68.4468455482,36.055425720500000,54.2868833788,151.8551112458,203.33047988620000,199.1396840934,150.0581041627,936.0291372962,29.50291422078780,40.02839965288070,92.85307579520840,92.82112181338720,95.2587416027177,78.46062724100910,21.37618966069110,13.166043093442900,1447.1155068990000,4.222222048529530
723,4371.3134405787,0.3791717209,1664.5810864576000,108.81437840460000,67.8248313864,44.2059065108,108.7854239406,70.9461886988,53.6578707054,147.5321906158,103.1626022474,281.2271414912,226.82710957630000,265.9385817015,234.6478498804,137.0953571378,411.21238906980000,300.3467976547,297.5878658481,93.10139261460000,41.697470413000000,105.1793144225,204.15590908780000,251.3575277047,343.73902532550000,472.2979845551,1511.5286241232000,597.9346635028,548.3077462076000,500.5864315819,508.0542510675,250.6947928632,454.23459964660000,16898.5454186323,931.3011730216,55.94808090746150,400.48709383840000,1539.9690865244,621.7684410907,15.630613163576700,60.10346262254860,24.26700417949140,103.17618186610000,99.6261208029,63.93310514,73.8988385573,199.6281131118,248.1956925843,321.31034437760000,105.1569269716,1214.9253234116,27.793141350457800,22.264953569653000,93.4750844985781,98.74209650720520,97.7821871547922,70.25985951995470,14.786093298062100,14.001101055487200,1850.6377638829,4.093195440412520
724,3283.322524217,0.3754273193,1324.0702905467000,71.5111920561,76.1613005512,93.09009389120000,149.9123842121,87.01162433280000,60.887344409200000,139.4568497743,91.2760630561,190.5765471307,207.2305229899,230.7450678795,257.5684424984,106.0160765785,286.5529967334,204.6677997855,110.5930814532,35.3695395496,23.2002211671,121.91091077850000,123.95243425300000,155.2653099789,260.6616800281,199.7177733306,920.0778690858000,315.2608812387,392.5690733119,488.3135103779,397.8070701206,230.73291283040000,538.5739394526,15602.5810680939,716.4522878109,54.10983789350650,310.7356844317,1379.9678311609,561.9607902878,13.794218691546200,61.25971043572300,24.94663608230640,71.9312051409,78.0319139485,32.630476973200000,80.37394138350000,122.95158906460000,155.2625054397,249.29245700040000,80.4815739716,870.9556629224,26.526655742725200,40.29765234683240,95.63832204776920,99.9981937116537,99.1925570526859,65.92842336280420,19.289387997174500,15.885303411721000,1761.4307771591,4.726433747995310
725,4577.2013512709,0.3756587914,1417.8907366861,71.15958359370000,137.0861217501,122.4893448625,182.5942710343,85.6400301875,94.00520856900000,162.04939068300000,110.452864545,278.6848938385,202.39942096030000,233.2461572988,218.0780285043,276.7217614574,319.0338267258,237.621738654,157.0824478385,99.82950773550000,46.3609067038,114.00760302270000,246.4143187489,475.6341079646,306.7883930363,399.7672476845,1688.8020848963000,394.7041864925,595.7555881832,451.3241858031,481.08431479880000,272.50225522800000,692.9745599971000,24247.739740405,665.2747499322,46.92002935903810,282.5015784079,1731.9973029816000,716.7637668788000,10.343054181437400,63.41253754333400,26.24242497298290,41.895909278400000,96.4976198404,77.3464899112,67.8296809518,246.4143187489,462.7379016479,279.9983757593,244.5708398054,1517.2911359433,33.148883335053900,61.1783084337158,91.26759098939240,97.28862877982250,100.0,59.49575217215510,25.503927166536300,17.335247474721800,2174.6612531563,1.7438172753611000
726,3738.3322872256,0.3813162418,1144.0233721687,28.085406858800000,30.2797118437,98.01879066470000,218.2835830381,156.52277609360000,49.0143116,69.3163792174,53.8540061787,221.27649729420000,395.52841515690000,292.1876715753,228.7122769318,213.7778383662,235.43655633240000,272.0119596324,188.1528189394,47.6113135275,45.751687274,121.26426474690000,182.146355428,230.1814625303,192.1574870972,168.7552273367,987.8677979406,460.1647785718,449.2143946986,520.8999485071,616.8049124511,123.17038539610000,580.2045800989,28916.289161629700,509.5443341482,44.539678693999800,272.1655963926,1669.8406396649,620.2999447274,10.621877094127700,65.16930235265540,24.20860631071220,91.54041611790000,26.977957897800000,116.2951533762,77.6481196743,182.146355428,229.8386914789,189.6249737682,134.7130406818,1048.7847084231,28.054881905681400,79.82747723305830,98.68206367222160,99.8510865959265,100.0,64.03215311317430,41.31034393848100,5.316393101772590,2054.8631543808000,5.437605854002860
731,4678.1661464085,0.3539548782,1575.2407421511000,161.1711531809,104.9420497801,30.5919080977,71.9877486696,37.6373193271,142.5653016124,91.8794717342,122.8680551453,389.5197387084,374.16317977690000,343.86480412140000,265.0878935317,142.0125849552,247.80939936140000,197.66980418740000,154.0468011536,167.2822919468,154.952605771,219.82050738400000,332.9014504939,385.39645105690000,320.7723424281,219.163084892,1800.2887339727000,351.716605341,389.8219843166,608.9526976531000,763.6829184853,214.74752687950000,548.8954806678000,21443.658866839500,874.7115269626000,55.52875211747770,575.9115225922,1632.6223904906,515.236509264,21.143441159914800,59.938469878715000,18.915879244835300,73.857578799,80.8253916837,123.54445126710000,138.9119057418,322.1477509228,318.5112504337,299.2079942676,126.74268180890000,1483.7490049246,31.71646663433910,57.830305624396900,93.27736674637600,82.64509171276070,96.76970480148240,63.19333323125200,25.939365623296400,18.143471353954200,2278.3514077334000,3.077636686229190
732,3281.7939804965000,0.37473971100000000,1111.3347711437,18.8559186833,26.329843187400000,76.3277432066,117.07433693870000,50.752800621400000,80.8406459979,41.2373588208,39.187410157000000,207.6739024105,188.3852513201,102.5718003164,174.3684906949,174.52646223670000,301.7145159663,228.42857320780000,220.55804782760000,32.7637457616,82.0905023231,99.0399565266,177.0158901531,221.4893668633,385.1477577185,235.3869153634,1232.9341347096,448.98662103540000,476.24097820300000,276.9402910113,396.0591537306,80.4247689778,370.1812886353,22130.422276599200,519.4376437339,46.739979457255200,364.1771574097,1084.4115043812000,379.686398442,19.918875418499500,59.31250002552040,20.767162120925300,59.7291118382,50.3274184369,90.7843283342,72.35546655650000,168.6823155313,210.86929267,368.55999989140000,100.23139632360000,1121.5393295821000,34.17458061801990,42.58154968761060,95.69314438558310,95.20515393415950,95.29218839359990,73.05684401938010,27.06648785408190,9.49317636400847,1298.1587087852000,3.011093455031740
733,4067.8106286492000,0.36985156490000000,1426.028439851,62.1001271866,150.7607387608,86.13109905800000,149.3702543044,25.598714269100000,24.8415495702,124.9461093636,113.086200042,232.2179949714,264.009801085,227.7011046057,164.7121460434,270.7619605826,234.65519789670000,530.6126445387,145.55949330390000,20.8634608919,70.4335350481,70.8943846076,301.9480075572,127.75814586,357.92724209650000,310.89889785190000,1260.7236739132,676.1721378426,505.4171584793,392.4132506491,496.2277960564,238.03230940560000,498.80248314910000,27523.960831639500,700.9544185971,49.154308498247100,355.82443891800000,1544.1534504423,761.5277529197,13.369181572394500,58.01756595858800,28.612432670897200,47.690478409700000,23.040914802400000,50.51530667390000,36.6790931082,291.366300606,127.7571669269,357.9268322731,82.84053998730000,1017.8166327875,25.021239327591000,26.645491688671700,99.99988550091980,99.99923376071760,96.4955201934242,51.737656390162000,21.327389777310500,3.010830133548310,1896.2596189967000,2.196148199960160
734,3573.3693528020000,0.37063448530000000,1108.8716956373,115.83266610870000,64.2180139376,122.4499481302,141.4290244243,49.486111018900000,51.3510264035,69.1620964622,70.0448932228,332.7510868286,271.8707028919,168.1484322717,160.0835860657,177.8449541116,199.5508503678,308.7454164697,110.552180645,77.8357656898,50.3972273553,90.7724333675,173.72171116030000,218.1685259124,280.34246553450000,268.6136903736,1159.8518193934,419.2975971147,377.3958044794,328.23201833740000,604.6217897205,139.206989685,544.7667900232000,36209.894295377800,397.2399332892,35.82379592265590,319.1760151962,1466.1071182949,517.6856822685000,13.859349417184400,63.66170974025060,22.479091213737400,48.7439615057,75.4249353918,80.01958725730000,48.555652108900000,173.72111468490000,212.2655593305,266.7136150932,146.883912019,1052.3283373913,29.449190203809600,54.68221363352970,95.13849947230960,97.29430881140470,99.9996566489036,53.491627697495200,33.51112048570950,14.83877421746110,1794.6690859261000,2.7404258274112500
735,5806.9003910833,0.5715726905000000,1737.2843870397,68.8444031939,138.3879916398,226.8577515421,237.7987306394,197.0933963394,69.6370939335,143.7602875739,46.625389179800000,318.3814226966,274.42196062830000,595.6403151903,496.30943570770000,332.9222679897,195.467977765,383.8725719781,232.17233175240000,105.5276435036,145.1590877466,179.1397170919,238.907214493,488.39682861190000,314.9551051707,376.631491924,1848.7170885417,616.0449037305,528.3902457547,1091.949750898,592.8033833249000,190.3856767537,938.6193672881,35299.646249593400,665.6104758008,38.3132710318653,350.82408458200000,2568.3483773984,806.8485340148,9.415540837972690,68.93024195402200,21.654486268029000,84.21796077350000,36.7549024892,91.4167358047,83.1822404534,211.2686830286,488.1590392704,291.2169765742,243.7462560754,1529.9627944694,26.34732286468550,64.71743900921200,92.46301196367830,99.95131226749040,88.43126963618350,46.434281466865800,18.93238479075780,6.344265476583410,3146.6704210461000,3.165815050656030
811,23146.6694772763,2.1448817342000000,8402.191607385,581.5892669905,513.5678438209,600.9074550352,746.5047252511,704.6336294144,471.22515594700000,847.496673219,648.5953248405,1349.4092838753,1943.6217731388,1449.0961880354,1775.4650027065,1841.0192512761000,1158.2671835358,1436.1869416582,1003.5351912065000,230.40285748170000,152.6242571429,627.9267982459000,754.159433353,1584.3026100981000,1298.2050617402,1427.8580550331,6075.4790730949,2439.7221328647,2999.2864348119,3224.5611907419000,3293.0310570141,1496.0919980595,3618.4280764591,76508.2205418794,575.3017822129,6.847044308145100,5615.0856715447,8165.314989588100,2287.1850376006,34.94651582397930,50.81833585148420,14.234715689901400,347.76572525990000,370.63392523150000,547.7450152001,562.0162074258,750.0388254554000,1584.302101581,1217.0660710646,751.4907042439,6131.0585754622,26.487865053247600,52.630631006699000,93.74990954303970,99.99996790277960,99.45361581180790,89.50345947899980,39.50381550808020,14.285622614498400,13473.2010877809,3.595046897941440
812,17257.4079352845,1.4065470129,6248.8395859703000,373.1446647551,295.37539148220000,354.26940088060000,585.7617869106,457.6422580027,388.1841780829,620.4845585671,457.4256730975,1004.5721853458,1043.6736848593,1391.2745461302,1305.4891251525,1149.2624709736,1475.7050062527000,1055.2017426364,600.7074095327,243.155337309,221.6707827463,416.40008218460000,628.1329248716,1335.6952239859,835.6958303722,1018.4327057208000,4699.1828871904,1655.9091521691,2624.9674772263000,2696.7636712827000,2048.2458702051,1077.9102316646,2454.3776801141000,64309.689781816,689.1288729611,11.028109515058000,2961.3610946514,7259.840077245600,1736.2655012291,24.765684518845300,60.713605421192000,14.520283839096100,160.23151290180000,237.6756895807,533.3209268352,325.469100747,603.4622388177000,1335.6952239859,835.6949242103,330.0064922598,4361.5561093384,25.273529638369200,32.40336748869790,99.99989156797640,100.0,96.07237814210370,78.16259282165850,50.052007940230100,9.390930332973500,9426.610889672300,2.046171187536800
